Player_Stats (Tm),Player_Stats (SB),Player_Stats (Key),Player_Stats (Player),Player_Stats (No.),Player_Stats (Age),Player_Stats (Pos),O/D/SPT,Player_Stats (College/Univ),Player_Stats (Univ_State),Player_Stats (BirthDate),Player_Stats (Yrs_Active),Player_Stats (Super_bowl),Player_Stats (Team),Player_Stats (Pts),Player_Stats (MVP),Player_Stats (Stadium),Player_Stats (City),Player_Stats (State),Player_Stats (Date),Player_Stats (W/L),O_Passing (Cmp),O_Passing (Att),O_Passing (Yds),O_Passing (TD),O_Passing (Int),O_Passing (Sk),O_Passing (Yds.1),O_Passing (Lng),O_Passing (Rate),O_Rushing (Att),O_Rushing (Yds),O_Rushing (TD),O_Rushing (Lng),O_Receiving (Rec),O_Receiving (Yds),O_Receiving (TD),O_Receiving (Lng),O_Fumbles (Fmb),O_Fumbles (FL),D_Interceptions (Int),D_Interceptions (Yds),D_Interceptions (TD),D_Interceptions (Lng),D_Sacks (Sk),D_Tackles (Comb),D_Tackles (Solo),D_Tackles (Ast),D_Fumbles (FR),D_Fumbles (Yds),D_Fumbles (TD),D_Fumbles (FF),SPT_Kick_Returns (Rt),SPT_Kick_Returns (Yds),SPT_Kick_Returns (Y/Rt),SPT_Kick_Returns (TD),SPT_Kick_Returns (Lng),SPT_Punt_Returns (Ret),SPT_Punt_Returns (Yds),SPT_Punt_Returns (Y/R),SPT_Punt_Returns (TD),SPT_Punt_Returns (Lng),SPT_Scoring (XPM),SPT_Scoring (XPA),SPT_Scoring (FGM),SPT_Scoring (FGA),SPT_Punting (Pnt),SPT_Punting (Yds),SPT_Punting (Y/P),SPT_Punting (Lng),Unique_Key,Univ_Alum_per_Team,Univ_Alum_per_SB,Univ_Total_Rings,Univ_Total_Wins,Univ_Total_MVPs,State_Alum_per_Team,State_Alum_per_SB,State_Total_Rings,State_Total_Wins,State_Total_MVPs,Total_Wins_by_Team,Total_#_of_players,Alum_%,Avg_Player_Age_by_Team,Avg_Player_Yrs_by_Team,TEAM_O_Passing (Cmp),TEAM_O_Passing (Att),TEAM_O_Passing (Yds),TEAM_O_Passing (TD),TEAM_O_Passing (Int),TEAM_O_Passing (Sk),TEAM_O_Passing (Yds.1),TEAM_O_Passing (Lng),TEAM_O_Passing (Rate),TEAM_O_Rushing (Att),TEAM_O_Rushing (Yds),TEAM_O_Rushing (TD),TEAM_O_Rushing (Lng),TEAM_O_Receiving (Rec),TEAM_O_Receiving (Yds),TEAM_O_Receiving (TD),TEAM_O_Receiving (Lng),TEAM_O_Fumbles (Fmb),TEAM_O_Fumbles (FL),TEAM_D_Interceptions (Int),TEAM_D_Interceptions (Yds),TEAM_D_Interceptions (TD),TEAM_D_Interceptions (Lng),TEAM_D_Sacks (Sk),TEAM_D_Tackles (Comb),TEAM_D_Tackles (Solo),TEAM_D_Tackles (Ast),TEAM_D_Fumbles (FR),TEAM_D_Fumbles (Yds),TEAM_D_Fumbles (TD),TEAM_D_Fumbles (FF),TEAM_SPT_Kick_Returns (Rt),TEAM_SPT_Kick_Returns (Yds),TEAM_SPT_Kick_Returns (Y/Rt),TEAM_SPT_Kick_Returns (TD),TEAM_SPT_Kick_Returns (Lng),TEAM_SPT_Punt_Returns (Ret),TEAM_SPT_Punt_Returns (Yds),TEAM_SPT_Punt_Returns (Y/R),TEAM_SPT_Punt_Returns (TD),TEAM_SPT_Punt_Returns (Lng),TEAM_SPT_Scoring (XPM),TEAM_SPT_Scoring (XPA),TEAM_SPT_Scoring (FGM),TEAM_SPT_Scoring (FGA),TEAM_SPT_Punting (Pnt),TEAM_SPT_Punting (Yds),TEAM_SPT_Punting (Y/P),TEAM_SPT_Punting (Lng),Rush_Att_Category,No
OAK,11,OAK11,Ted Kwalick,89,29,TE,Offense,Penn St.,PA,4/15/1947,7,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Ted Kwalick,2,2,66,40,4,3,4,140,55,4,2,49,4.08,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5002
OAK,11,OAK11,Mike Siani,49,26,WR,Offense,Villanova,PA,5/27/1950,4,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Mike Siani,1,1,5,5,0,3,4,140,55,4,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5003
OAK,11,OAK11,Charles Philyaw,77,22,LDE,Defense,Texas Southern,TX,2/25/1954,0,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Charles Philyaw,1,2,10,11,0,3,5,278,58,13,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5004
OAK,11,OAK11,Rodrigo Barnes,51,26,LB,Defense,Rice,TX,2/10/1950,3,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Rodrigo Barnes,1,1,12,12,0,3,5,278,58,13,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5005
OAK,11,OAK11,Gene Upshaw,63,31,LG,Offense,Texas A&M-Kingsville,TX,8/15/1945,9,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Gene Upshaw,1,1,7,7,0,3,5,278,58,13,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5006
OAK,11,OAK11,Ken Stabler,12,31,QB,Offense,Alabama,AL,12/25/1945,6,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,12,19,180,1,0,1,11,48,111.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Ken Stabler,1,1,44,33,3,1,1,104,51,3,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5007
OAK,11,OAK11,Herb McMath,61,22,DE,Defense,Morningside,IA,9/6/1954,0,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Herb McMath,1,1,2,3,0,1,4,42,29,3,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5008
OAK,11,OAK11,George Atkinson,43,29,SS,Defense,Morris Brown,GA,1/4/1947,8,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11George Atkinson,1,1,1,2,0,1,2,103,49,9,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5009
OAK,11,OAK11,David Humm,11,24,QB,Offense,Nebraska,NE,4/2/1952,1,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11David Humm,3,5,43,29,0,3,5,49,32,0,2,49,6.12,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5010
OAK,11,OAK11,Monte Johnson,58,25,RILB,Defense,Nebraska,NE,10/26/1951,3,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Monte Johnson,3,5,43,29,0,3,5,49,32,0,2,49,6.12,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5011
OAK,11,OAK11,Rik Bonness,54,22,LB,Defense,Nebraska,NE,3/20/1954,0,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Rik Bonness,3,5,43,29,0,3,5,49,32,0,2,49,6.12,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5012
OAK,11,OAK11,Jack Tatum,32,28,FS,Defense,Ohio St.,OH,11/18/1948,5,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Jack Tatum,3,5,48,32,1,4,6,120,50,5,2,49,6.12,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5013
OAK,11,OAK11,Morris Bradshaw,81,24,WR,Offense,Ohio St.,OH,10/19/1952,2,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Morris Bradshaw,3,5,48,32,1,4,6,120,50,5,2,49,6.12,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5014
OAK,11,OAK11,Neal Colzie,20,22,DB,Defense,Ohio St.,OH,2/28/1954,1,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,10.8,0,25,0,0,0,0,0,0,0,0,OAK11Neal Colzie,3,5,48,32,1,4,6,120,50,5,2,49,6.12,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5015
OAK,11,OAK11,Phil Villapiano,41,27,LOLB,Defense,Bowling Green,OH,2/26/1949,5,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Phil Villapiano,1,1,6,7,0,4,6,120,50,5,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5016
OAK,11,OAK11,Fred Steinfort,4,24,K,Special Teams,Boston Col.,MA,11/3/1952,0,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Fred Steinfort,1,1,33,24,0,1,1,48,31,0,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5017
OAK,11,OAK11,Otis Sistrunk,60,30,RDE,Defense,,,9/18/1946,4,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Otis Sistrunk,0,0,0,0,0,0,0,0,0,0,2,49,0,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5018
OAK,11,OAK11,Mark van Eeghen,30,24,FB,Offense,Colgate,NY,4/19/1952,2,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,18,73,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Mark van Eeghen,1,1,5,6,0,1,1,52,34,3,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5019
OAK,11,OAK11,Ray Guy,8,27,P,Special Teams,Southern Miss,MS,12/22/1949,3,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,162,40.5,51,OAK11Ray Guy,1,1,13,14,0,2,2,83,45,6,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5020
OAK,11,OAK11,Floyd Rice,52,27,LB,Defense,Alcorn St.,MS,8/31/1949,5,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Floyd Rice,1,1,9,10,0,2,2,83,45,6,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5021
OAK,11,OAK11,Carl Garrett,31,29,RB,Offense,New Mex. Highlands,NM,8/31/1947,7,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,4,19,0,13,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,23.5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Carl Garrett,1,1,1,2,0,1,1,9,9,0,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5022
OAK,11,OAK11,Rick Jennings,33,23,RB,Offense,Maryland,MD,4/17/1953,0,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Rick Jennings,1,1,25,19,3,2,2,50,30,8,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5023
OAK,11,OAK11,Art Shell,78,30,LT,Offense,MD-Eastern Shore,MD,11/26/1946,8,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Art Shell,1,1,7,5,0,2,2,50,30,8,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5024
OAK,11,OAK11,Mike Reinfeldt,37,23,DB,Defense,Wisconsin-Milwaukee,WI,5/6/1953,0,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK11Mike Reinfeldt,1,1,1,2,0,1,3,34,29,0,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5025
OAK,11,OAK11,Errol Mann,14,35,K,Special Teams,North Dakota,ND,6/27/1941,8,XI,Oakland Raiders,32,Fred Biletnikoff,Rose Bowl,Pasadena,California,1/9/1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,0,0,0,0,OAK11Errol Mann,1,1,1,2,0,1,1,9,10,0,2,49,2.04,26.82,4.06,12,19,180,1,0,2,17,48,111.7,52,266,2,85,12,180,1,95,0,0,2,91,1,91,1,40,40,0,1,0,0,0,2,47,23.5,0,24,4,43,10.8,0,25,2,4,2,3,4,162,40.5,51,High Rush Att,5026
OAK,2,OAK2,Richard Sligh,73,23,DT,Defense,North Carolina Central,NC,8/18/1944,0,II,Oakland Raiders,14,Bart Starr,Orange Bowl,Miami,Florida,1/14/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK2Richard Sligh,1,1,1,2,0,2,2,123,50,0,2,43,2.33,26.12,3.3,15,34,208,2,1,3,22,41,71.7,20,107,0,51,15,208,2,105,2,0,0,0,0,0,4,40,40,0,1,0,0,0,7,127,54.5,0,51,3,12,6,0,12,2,2,0,1,6,264,44,55,Low Rush Att,5027
OAK,2,OAK2,Ike Lassiter,77,27,LDE,Defense,St. Augustine's,NC,11/15/1940,5,II,Oakland Raiders,14,Bart Starr,Orange Bowl,Miami,Florida,1/14/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK2Ike Lassiter,1,1,0,0,0,2,2,123,50,0,2,43,2.33,26.12,3.3,15,34,208,2,1,3,22,41,71.7,20,107,0,51,15,208,2,105,2,0,0,0,0,0,4,40,40,0,1,0,0,0,7,127,54.5,0,51,3,12,6,0,12,2,2,0,1,6,264,44,55,Low Rush Att,5028
OAK,2,OAK2,Bill Laskey,42,24,LLB,Defense,Michigan,MI,2/10/1943,2,II,Oakland Raiders,14,Bart Starr,Orange Bowl,Miami,Florida,1/14/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK2Bill Laskey,2,3,62,43,11,2,4,128,53,11,2,43,4.65,26.12,3.3,15,34,208,2,1,3,22,41,71.7,20,107,0,51,15,208,2,105,2,0,0,0,0,0,4,40,40,0,1,0,0,0,7,127,54.5,0,51,3,12,6,0,12,2,2,0,1,6,264,44,55,Low Rush Att,5029
OAK,2,OAK2,Tom Keating,74,25,RDT,Defense,Michigan,MI,9/2/1942,3,II,Oakland Raiders,14,Bart Starr,Orange Bowl,Miami,Florida,1/14/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK2Tom Keating,2,3,62,43,11,2,4,128,53,11,2,43,4.65,26.12,3.3,15,34,208,2,1,3,22,41,71.7,20,107,0,51,15,208,2,105,2,0,0,0,0,0,4,40,40,0,1,0,0,0,7,127,54.5,0,51,3,12,6,0,12,2,2,0,1,6,264,44,55,Low Rush Att,5030
OAK,2,OAK2,Billy Cannon,33,30,TE,Offense,LSU,LA,8/2/1937,7,II,Oakland Raiders,14,Bart Starr,Orange Bowl,Miami,Florida,1/14/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK2Billy Cannon,1,1,54,29,0,3,5,135,54,5,2,43,2.33,26.12,3.3,15,34,208,2,1,3,22,41,71.7,20,107,0,51,15,208,2,105,2,0,0,0,0,0,4,40,40,0,1,0,0,0,7,127,54.5,0,51,3,12,6,0,12,2,2,0,1,6,264,44,55,Low Rush Att,5031
OAK,2,OAK2,J.R. Williamson,52,26,LB,Defense,Louisiana Tech,LA,10/9/1941,3,II,Oakland Raiders,14,Bart Starr,Orange Bowl,Miami,Florida,1/14/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK2J.R. Williamson,1,1,22,21,4,3,5,135,54,5,2,43,2.33,26.12,3.3,15,34,208,2,1,3,22,41,71.7,20,107,0,51,15,208,2,105,2,0,0,0,0,0,4,40,40,0,1,0,0,0,7,127,54.5,0,51,3,12,6,0,12,2,2,0,1,6,264,44,55,Low Rush Att,5032
OAK,2,OAK2,Willie Brown,24,27,RCB,Defense,Grambling St.,LA,12/2/1940,4,II,Oakland Raiders,14,Bart Starr,Orange Bowl,Miami,Florida,1/14/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK2Willie Brown,1,2,16,16,1,3,5,135,54,5,2,43,2.33,26.12,3.3,15,34,208,2,1,3,22,41,71.7,20,107,0,51,15,208,2,105,2,0,0,0,0,0,4,40,40,0,1,0,0,0,7,127,54.5,0,51,3,12,6,0,12,2,2,0,1,6,264,44,55,Low Rush Att,5033
OAK,2,OAK2,Fred Biletnikoff,25,24,FL,Offense,Florida St.,FL,2/23/1943,2,II,Oakland Raiders,14,Bart Starr,Orange Bowl,Miami,Florida,1/14/1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK2Fred Biletnikoff,1,1,47,30,3,7,8,210,55,10,2,43,2.33,26.12,3.3,15,34,208,2,1,3,22,41,71.7,20,107,0,51,15,208,2,105,2,0,0,0,0,0,4,40,40,0,1,0,0,0,7,127,54.5,0,51,3,12,6,0,12,2,2,0,1,6,264,44,55,Low Rush Att,5034
