,Player_Stats (Tm),Player_Stats (SB),Player_Stats (Key),Player_Stats (Player),Player_Stats (No.),Player_Stats (Age),Player_Stats (Pos),Player_Stats (College/Univ),Player_Stats (Univ_State),Player_Stats (BirthDate),Player_Stats (Yrs),Player_Stats (Super_bowl),Player_Stats (Team),Player_Stats (Pts),Player_Stats (MVP),Player_Stats (Stadium),Player_Stats (City),Player_Stats (State),Player_Stats (Date),Player_Stats (W/L),O_Passing (Cmp),O_Passing (Att),O_Passing (Yds),O_Passing (TD),O_Passing (Int),O_Passing (Sk),O_Passing (-Yds),O_Passing (Lng),O_Passing (Rate),O_Rushing (Att),O_Rushing (Yds),O_Rushing (TD),O_Rushing (Lng),O_Receiving (Rec),O_Receiving (Yds),O_Receiving (TD),O_Receiving (Lng),O_Fumbles (Fmb),O_Fumbles (FL),D_Interceptions (Int),D_Interceptions (Yds),D_Interceptions (TD),D_Interceptions (Lng),D_Sacks (Sk),D_Tackles (Comb),D_Tackles (Solo),D_Tackles (Ast),D_Fumbles (FR),D_Fumbles (Yds),D_Fumbles (TD),D_Fumbles (FF),SPT_Kick_Returns (Rt),SPT_Kick_Returns (Yds),SPT_Kick_Returns (Y/Rt),SPT_Kick_Returns (TD),SPT_Kick_Returns (Lng),SPT_Punt_Returns (Ret),SPT_Punt_Returns (Yds),SPT_Punt_Returns (Y/R),SPT_Punt_Returns (TD),SPT_Punt_Returns (Lng),SPT_Scoring (XPM),SPT_Scoring (XPA),SPT_Scoring (FGM),SPT_Scoring (FGA),SPT_Punting (Pnt),SPT_Punting (Yds),SPT_Punting (Y/P),SPT_Punting (Lng),Unique_Key,Univ_Alum_per_Team,Univ_Alum_per_SB,Univ_Total_Rings,Univ_Total_Wins,Univ_Total_MVPs,State_Alum_per_Team,State_Alum_per_SB,State_Total_Rings,State_Total_Wins,State_Total_MVPs,Total_Wins_by_Team,Total_#_of_players,Alum_%,Avg_Player_Age_by_Team,Avg_Player_Yrs_by_Team,TEAM_O_Passing (Cmp),TEAM_O_Passing (Att),TEAM_O_Passing (Yds),TEAM_O_Passing (TD),TEAM_O_Passing (Int),TEAM_O_Passing (Sk),TEAM_O_Passing (-Yds),TEAM_O_Passing (Lng),TEAM_O_Passing (Rate),TEAM_O_Rushing (Att),TEAM_O_Rushing (Yds),TEAM_O_Rushing (TD),TEAM_O_Rushing (Lng),TEAM_O_Receiving (Rec),TEAM_O_Receiving (Yds),TEAM_O_Receiving (TD),TEAM_O_Receiving (Lng),TEAM_O_Fumbles (Fmb),TEAM_O_Fumbles (FL),TEAM_D_Interceptions (Int),TEAM_D_Interceptions (Yds),TEAM_D_Interceptions (TD),TEAM_D_Interceptions (Lng),TEAM_D_Sacks (Sk),TEAM_D_Tackles (Comb),TEAM_D_Tackles (Solo),TEAM_D_Tackles (Ast),TEAM_D_Fumbles (FR),TEAM_D_Fumbles (Yds),TEAM_D_Fumbles (TD),TEAM_D_Fumbles (FF),TEAM_SPT_Kick_Returns (Rt),TEAM_SPT_Kick_Returns (Yds),TEAM_SPT_Kick_Returns (Y/Rt),TEAM_SPT_Kick_Returns (TD),TEAM_SPT_Kick_Returns (Lng),TEAM_SPT_Punt_Returns (Ret),TEAM_SPT_Punt_Returns (Yds),TEAM_SPT_Punt_Returns (Y/R),TEAM_SPT_Punt_Returns (TD),TEAM_SPT_Punt_Returns (Lng),TEAM_SPT_Scoring (XPM),TEAM_SPT_Scoring (XPA),TEAM_SPT_Scoring (FGM),TEAM_SPT_Scoring (FGA),TEAM_SPT_Punting (Pnt),TEAM_SPT_Punting (Yds),TEAM_SPT_Punting (Y/P),TEAM_SPT_Punting (Lng)
4619,STL,34,STL34,Fred Miller,73,26,RT,Baylor,TX,2/6/1973,3,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Fred Miller,1,2,19,16,0,6,12,278,58,13,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4620,STL,34,STL34,Gaylon Hyder,94,25,DT,TCU,TX,10/18/1974,0,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Gaylon Hyder,2,2,27,25,3,6,12,278,58,13,1,57,3.51,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4621,STL,34,STL34,Ryan Tucker,50,24,T,TCU,TX,6/12/1975,2,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Ryan Tucker,2,2,27,25,3,6,12,278,58,13,1,57,3.51,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4622,STL,34,STL34,Kurt Warner,13,28,QB,Northern Iowa,IA,6/22/1971,1,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,24,45,414,2,0,2,7,73,99.7,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Kurt Warner,1,1,3,4,3,1,2,42,29,3,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4623,STL,34,STL34,Charlie Clemons,56,27,LB,Georgia,GA,7/4/1972,2,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Charlie Clemons,1,2,59,38,9,1,2,103,49,9,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4624,STL,34,STL34,Robert Holcombe,25,24,FB,Illinois,IL,12/11/1975,1,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,1,11,0,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Robert Holcombe,1,2,36,26,0,1,2,69,36,0,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4625,STL,34,STL34,Jeff Robinson,45,29,TE,Idaho,ID,2/20/1970,6,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Jeff Robinson,1,1,12,12,1,1,1,24,19,1,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4626,STL,34,STL34,Grant Wistrom,98,23,RDE,Nebraska,NE,7/3/1976,1,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Grant Wistrom,1,2,43,29,0,1,2,49,32,0,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4627,STL,34,STL34,Paul Justin,16,31,QB,Arizona St.,AZ,5/19/1968,4,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Paul Justin,1,1,33,27,0,1,2,57,39,1,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4628,STL,34,STL34,Andy McCollum,64,29,G,Toledo,OH,6/2/1970,4,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Andy McCollum,1,1,7,8,0,7,9,120,50,5,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4629,STL,34,STL34,Joe Germaine,9,24,QB,Ohio St.,OH,8/11/1975,0,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Joe Germaine,3,5,48,32,1,7,9,120,50,5,1,57,5.26,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4630,STL,34,STL34,Lorenzo Styles,51,25,LB,Ohio St.,OH,1/31/1974,4,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Lorenzo Styles,3,5,48,32,1,7,9,120,50,5,1,57,5.26,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4631,STL,34,STL34,Orlando Pace,76,24,LT,Ohio St.,OH,11/4/1975,2,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Orlando Pace,3,5,48,32,1,7,9,120,50,5,1,57,5.26,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4632,STL,34,STL34,Jeff Wilkins,14,27,K,Youngstown St.,OH,4/19/1972,5,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,0,0,0,0,STL34Jeff Wilkins,1,1,4,5,0,7,9,120,50,5,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4633,STL,34,STL34,Ron Carpenter,24,29,DB,Miami (OH),OH,1/20/1970,6,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Ron Carpenter,1,1,5,6,0,7,9,120,50,5,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4634,STL,34,STL34,London Fletcher,59,24,MLB,John Carroll,OH,5/19/1975,1,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34London Fletcher,1,1,1,2,0,7,9,120,50,5,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4635,STL,34,STL34,D'Marco Farr,75,28,RDT,Washington,WA,6/9/1971,5,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34D'Marco Farr,2,3,42,28,0,2,4,62,36,3,1,57,3.51,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4636,STL,34,STL34,Ernie Conwell,84,27,TE,Washington,WA,8/17/1972,3,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Ernie Conwell,2,3,42,28,0,2,4,62,36,3,1,57,3.51,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4637,STL,34,STL34,Roland Williams,86,24,TE,Syracuse,NY,4/27/1975,1,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Roland Williams,1,1,27,22,3,1,1,52,34,3,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4638,STL,34,STL34,Dexter McCleon,21,26,RCB,Clemson,SC,10/9/1973,2,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Dexter McCleon,2,2,42,31,0,2,2,80,39,0,1,57,3.51,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4639,STL,34,STL34,Tony Horne,82,23,WR,Clemson,SC,3/21/1976,1,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,18.3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Tony Horne,2,2,42,31,0,2,2,80,39,0,1,57,3.51,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4640,STL,34,STL34,Clifton Crosby,26,25,DB,Maryland,MD,9/17/1974,0,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Clifton Crosby,1,3,25,19,3,1,3,50,30,8,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4641,STL,34,STL34,Mike Jones,52,30,LLB,Missouri,MO,4/15/1969,8,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Mike Jones,1,1,20,19,0,1,1,32,27,0,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4642,STL,34,STL34,Adam Timmerman,62,28,RG,South Dakota St.,SD,8/14/1971,4,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Adam Timmerman,1,1,9,10,0,1,1,15,13,0,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4643,STL,34,STL34,Billy Jenkins,22,25,SS,Howard,DC,7/8/1974,2,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL34Billy Jenkins,1,1,5,6,0,1,1,5,6,0,1,57,1.75,26.54,3.33,24,45,414,2,0,2,7,73,99.7,13,29,0,16,24,414,2,212,2,0,0,0,0,0,1,59,46,13,2,-12,0,2,4,53,16.3,0,23,2,8,4,0,10,2,2,3,4,2,77,38.5,49
4644,BUF,25,BUF25,Hal Garner,99,28,LB,Utah St.,UT,1/18/1962,5,XXV,Buffalo Bills,19,Ottis Anderson,Tampa Stadium,Tampa,Florida,1/27/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF25Hal Garner,1,1,9,9,0,1,2,77,43,3,0,56,1.79,26.55,3.29,18,30,212,0,0,1,7,61,81.5,25,166,2,47,18,212,0,121,1,0,0,0,0,0,2,26,26,0,1,0,0,0,6,114,40.5,0,57,0,0,0,0,0,2,2,1,2,6,233,38.8,47
4645,BUF,25,BUF25,Jim Ritcher,51,32,LG,North Carolina St.,NC,5/21/1958,10,XXV,Buffalo Bills,19,Ottis Anderson,Tampa Stadium,Tampa,Florida,1/27/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF25Jim Ritcher,1,2,22,19,0,3,5,123,50,0,0,56,1.79,26.55,3.29,18,30,212,0,0,1,7,61,81.5,25,166,2,47,18,212,0,121,1,0,0,0,0,0,2,26,26,0,1,0,0,0,6,114,40.5,0,57,0,0,0,0,0,2,2,1,2,6,233,38.8,47
4646,BUF,25,BUF25,Carlton Bailey,54,26,RILB,North Carolina,NC,12/15/1964,2,XXV,Buffalo Bills,19,Ottis Anderson,Tampa Stadium,Tampa,Florida,1/27/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF25Carlton Bailey,1,2,37,21,0,3,5,123,50,0,0,56,1.79,26.55,3.29,18,30,212,0,0,1,7,61,81.5,25,166,2,47,18,212,0,121,1,0,0,0,0,0,2,26,26,0,1,0,0,0,6,114,40.5,0,57,0,0,0,0,0,2,2,1,2,6,233,38.8,47
4647,BUF,25,BUF25,Gary Baldinger,92,27,NT,Wake Forest,NC,10/4/1963,4,XXV,Buffalo Bills,19,Ottis Anderson,Tampa Stadium,Tampa,Florida,1/27/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF25Gary Baldinger,1,1,14,12,0,3,5,123,50,0,0,56,1.79,26.55,3.29,18,30,212,0,0,1,7,61,81.5,25,166,2,47,18,212,0,121,1,0,0,0,0,0,2,26,26,0,1,0,0,0,6,114,40.5,0,57,0,0,0,0,0,2,2,1,2,6,233,38.8,47
4648,BUF,25,BUF25,Butch Rolle,87,26,TE,Michigan St.,MI,8/19/1964,4,XXV,Buffalo Bills,19,Ottis Anderson,Tampa Stadium,Tampa,Florida,1/27/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF25Butch Rolle,1,3,40,30,0,2,6,128,53,11,0,56,1.79,26.55,3.29,18,30,212,0,0,1,7,61,81.5,25,166,2,47,18,212,0,121,1,0,0,0,0,0,2,26,26,0,1,0,0,0,6,114,40.5,0,57,0,0,0,0,0,2,2,1,2,6,233,38.8,47
4649,BUF,25,BUF25,Ray Bentley,50,30,RILB,Central Michigan,MI,11/25/1960,4,XXV,Buffalo Bills,19,Ottis Anderson,Tampa Stadium,Tampa,Florida,1/27/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF25Ray Bentley,1,1,7,5,0,2,6,128,53,11,0,56,1.79,26.55,3.29,18,30,212,0,0,1,7,61,81.5,25,166,2,47,18,212,0,121,1,0,0,0,0,0,2,26,26,0,1,0,0,0,6,114,40.5,0,57,0,0,0,0,0,2,2,1,2,6,233,38.8,47
4650,BUF,25,BUF25,Al Edwards,85,23,WR,Northwestern St. (LA),LA,5/18/1967,0,XXV,Buffalo Bills,19,Ottis Anderson,Tampa Stadium,Tampa,Florida,1/27/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,24,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF25Al Edwards,1,3,8,8,0,2,7,135,54,5,0,56,1.79,26.55,3.29,18,30,212,0,0,1,7,61,81.5,25,166,2,47,18,212,0,121,1,0,0,0,0,0,2,26,26,0,1,0,0,0,6,114,40.5,0,57,0,0,0,0,0,2,2,1,2,6,233,38.8,47
4651,BUF,25,BUF25,Leonard Smith,46,30,SS,McNeese St.,LA,9/2/1960,7,XXV,Buffalo Bills,19,Ottis Anderson,Tampa Stadium,Tampa,Florida,1/27/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF25Leonard Smith,1,1,1,2,0,2,7,135,54,5,0,56,1.79,26.55,3.29,18,30,212,0,0,1,7,61,81.5,25,166,2,47,18,212,0,121,1,0,0,0,0,0,2,26,26,0,1,0,0,0,6,114,40.5,0,57,0,0,0,0,0,2,2,1,2,6,233,38.8,47
4652,BUF,25,BUF25,Rick Tuten,10,25,P,Florida St.,FL,1/5/1965,1,XXV,Buffalo Bills,19,Ottis Anderson,Tampa Stadium,Tampa,Florida,1/27/1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,233,38.8,47,BUF25Rick Tuten,1,1,47,30,3,2,3,210,55,10,0,56,1.79,26.55,3.29,18,30,212,0,0,1,7,61,81.5,25,166,2,47,18,212,0,121,1,0,0,0,0,0,2,26,26,0,1,0,0,0,6,114,40.5,0,57,0,0,0,0,0,2,2,1,2,6,233,38.8,47
