,Player_Stats (Tm),Player_Stats (SB),Player_Stats (Key),Player_Stats (Player),Player_Stats (No.),Player_Stats (Age),Player_Stats (Pos),Player_Stats (College/Univ),Player_Stats (Univ_State),Player_Stats (BirthDate),Player_Stats (Yrs),Player_Stats (Super_bowl),Player_Stats (Team),Player_Stats (Pts),Player_Stats (MVP),Player_Stats (Stadium),Player_Stats (City),Player_Stats (State),Player_Stats (Date),Player_Stats (W/L),O_Passing (Cmp),O_Passing (Att),O_Passing (Yds),O_Passing (TD),O_Passing (Int),O_Passing (Sk),O_Passing (Yds.1),O_Passing (Lng),O_Passing (Rate),O_Rushing (Att),O_Rushing (Yds),O_Rushing (TD),O_Rushing (Lng),O_Receiving (Rec),O_Receiving (Yds),O_Receiving (TD),O_Receiving (Lng),O_Fumbles (Fmb),O_Fumbles (FL),D_Interceptions (Int),D_Interceptions (Yds),D_Interceptions (TD),D_Interceptions (Lng),D_Sacks (Sk),D_Tackles (Comb),D_Tackles (Solo),D_Tackles (Ast),D_Fumbles (FR),D_Fumbles (Yds),D_Fumbles (TD),D_Fumbles (FF),SPT_Kick_Returns (Rt),SPT_Kick_Returns (Yds),SPT_Kick_Returns (Y/Rt),SPT_Kick_Returns (TD),SPT_Kick_Returns (Lng),SPT_Punt_Returns (Ret),SPT_Punt_Returns (Yds),SPT_Punt_Returns (Y/R),SPT_Punt_Returns (TD),SPT_Punt_Returns (Lng),SPT_Scoring (XPM),SPT_Scoring (XPA),SPT_Scoring (FGM),SPT_Scoring (FGA),SPT_Punting (Pnt),SPT_Punting (Yds),SPT_Punting (Y/P),SPT_Punting (Lng),Unique_Key,Univ_Alum_per_Team,Univ_Alum_per_SB,Univ_Total_Rings,Univ_Total_Wins,Univ_Total_MVPs,State_Alum_per_Team,State_Alum_per_SB,State_Total_Rings,State_Total_Wins,State_Total_MVPs
5603,KAN,58,KAN58,Justyn Ross,8,24,WR,Clemson,SC,12/15/1999,0,LVIII,Kansas City Chiefs,25,Patrick Mahomes,Allegiant Stadium,Las Vegas,Nevada,2/11/2024,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,KAN58Justyn Ross,1.0,4.0,42.0,31.0,0.0,1.0,7.0,80.0,39.0,0.0
5604,WAS,26,WAS26,Brad Edwards,27,25,FS,South Carolina,SC,3/22/1966,3,XXVI,Washington Redskins,37,Mark Rypien,Metrodome,Minneapolis,Minnesota,1/26/1992,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,56,0,35,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,WAS26Brad Edwards,1.0,1.0,23.0,21.0,0.0,2.0,2.0,80.0,39.0,0.0
5605,WAS,26,WAS26,Jeff Bostic,53,33,C,Clemson,SC,9/18/1958,11,XXVI,Washington Redskins,37,Mark Rypien,Metrodome,Minneapolis,Minnesota,1/26/1992,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,WAS26Jeff Bostic,1.0,1.0,42.0,31.0,0.0,2.0,2.0,80.0,39.0,0.0
5606,BAL,35,BAL35,James Trapp,38,31,DB,Clemson,SC,12/28/1969,7,XXXV,Baltimore Ravens,34,Ray Lewis,Raymond James Stadium,Tampa,Florida,1/28/2001,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,BAL35James Trapp,1.0,1.0,42.0,31.0,0.0,1.0,1.0,80.0,39.0,0.0
5607,BUF,28,BUF28,Jerome Henderson,36,24,DB,Clemson,SC,8/8/1969,2,XXVIII,Buffalo Bills,13,Emmitt Smith,Georgia Dome,Atlanta,Georgia,1/30/1994,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,BUF28Jerome Henderson,1.0,1.0,42.0,31.0,0.0,1.0,1.0,80.0,39.0,0.0
5608,CHI,20,CHI20,Steve Fuller,4,28,QB,Clemson,SC,1/5/1957,6,XX,Chicago Bears,46,Richard Dent,Louisiana Superdome,New Orleans,Louisiana,1/26/1986,1,0,4,0,0,0,1,11,0,39.6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CHI20Steve Fuller,2.0,4.0,42.0,31.0,0.0,2.0,5.0,80.0,39.0,0.0
5609,CHI,20,CHI20,William Perry,72,23,RDT,Clemson,SC,12/16/1962,0,XX,Chicago Bears,46,Richard Dent,Louisiana Superdome,New Orleans,Louisiana,1/26/1986,1,0,0,0,0,0,1,1,0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CHI20William Perry,2.0,4.0,42.0,31.0,0.0,2.0,5.0,80.0,39.0,0.0
5610,NWE,20,NWE20,Johnny Rembert,52,24,RILB,Clemson,SC,1/19/1961,2,XX,New England Patriots,10,Richard Dent,Louisiana Superdome,New Orleans,Louisiana,1/26/1986,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE20Johnny Rembert,2.0,4.0,42.0,31.0,0.0,3.0,5.0,80.0,39.0,0.0
5611,NWE,20,NWE20,Rod McSwain,23,23,DB,Clemson,SC,1/28/1962,1,XX,New England Patriots,10,Richard Dent,Louisiana Superdome,New Orleans,Louisiana,1/26/1986,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE20Rod McSwain,2.0,4.0,42.0,31.0,0.0,3.0,5.0,80.0,39.0,0.0
5612,NWE,20,NWE20,Ernest Gibson,43,24,DB,Furman,SC,10/3/1961,1,XX,New England Patriots,10,Richard Dent,Louisiana Superdome,New Orleans,Louisiana,1/26/1986,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE20Ernest Gibson,1.0,1.0,,,0.0,3.0,5.0,80.0,39.0,0.0
5613,DAL,10,DAL10,Charlie Waters,41,27,SS,Clemson,SC,9/10/1948,5,X,Dallas Cowboys,17,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DAL10Charlie Waters,1.0,1.0,42.0,31.0,0.0,1.0,3.0,80.0,39.0,0.0
5614,PIT,10,PIT10,Donnie Shell,31,23,DB,South Carolina St.,SC,8/26/1952,1,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT10Donnie Shell,1.0,1.0,9.0,10.0,0.0,2.0,3.0,80.0,39.0,0.0
5615,PIT,10,PIT10,Sam Davis,57,31,RG/LG,Allen,SC,7/5/1944,8,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT10Sam Davis,1.0,1.0,4.0,5.0,0.0,2.0,3.0,80.0,39.0,0.0
5616,DEN,24,DEN24,David Treadwell,9,24,K,Clemson,SC,2/27/1965,0,XXIV,Denver Broncos,10,Joe Montana,Louisiana Superdome,New Orleans,Louisiana,1/28/1990,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,1,1,1,0,0,0.0,0,DEN24David Treadwell,2.0,3.0,42.0,31.0,0.0,2.0,3.0,80.0,39.0,0.0
5617,DEN,24,DEN24,Jake McCullough,96,24,DE,Clemson,SC,7/23/1965,0,XXIV,Denver Broncos,10,Joe Montana,Louisiana Superdome,New Orleans,Louisiana,1/28/1990,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DEN24Jake McCullough,2.0,3.0,42.0,31.0,0.0,2.0,3.0,80.0,39.0,0.0
5618,SFO,24,SFO24,Terrence Flagler,32,25,RB,Clemson,SC,9/24/1964,2,XXIV,San Francisco 49ers,55,Joe Montana,Louisiana Superdome,New Orleans,Louisiana,1/28/1990,1,0,0,0,0,0,0,0,0,0.0,6,14,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,49,16.3,0,22,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO24Terrence Flagler,1.0,3.0,42.0,31.0,0.0,1.0,3.0,80.0,39.0,0.0
5619,PIT,30,PIT30,Brentson Buckner,96,24,LDE/NT,Clemson,SC,9/30/1971,1,XXX,Pittsburgh Steelers,17,Larry Brown,Sun Devil Stadium,Tempe,Arizona,1/28/1996,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT30Brentson Buckner,2.0,2.0,42.0,31.0,0.0,2.0,2.0,80.0,39.0,0.0
5620,PIT,30,PIT30,Levon Kirkland,99,26,LILB,Clemson,SC,2/17/1969,3,XXX,Pittsburgh Steelers,17,Larry Brown,Sun Devil Stadium,Tempe,Arizona,1/28/1996,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT30Levon Kirkland,2.0,2.0,42.0,31.0,0.0,2.0,2.0,80.0,39.0,0.0
5621,PIT,43,PIT43,Nick Eason,93,28,DT,Clemson,SC,5/29/1980,4,XLIII,Pittsburgh Steelers,27,Santonio Holmes,Raymond James Stadium,Tampa,Florida,2/1/2009,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT43Nick Eason,1.0,1.0,42.0,31.0,0.0,1.0,1.0,80.0,39.0,0.0
5622,PIT,45,PIT45,Crezdon Butler,28,23,DB,Clemson,SC,5/26/1987,0,XLV,Pittsburgh Steelers,25,Aaron Rodgers,Cowboys Stadium,Arlington,Texas,2/6/2011,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT45Crezdon Butler,2.0,2.0,42.0,31.0,0.0,2.0,3.0,80.0,39.0,0.0
5623,PIT,45,PIT45,Nick Eason,93,30,RDE,Clemson,SC,5/29/1980,6,XLV,Pittsburgh Steelers,25,Aaron Rodgers,Cowboys Stadium,Arlington,Texas,2/6/2011,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT45Nick Eason,2.0,2.0,42.0,31.0,0.0,2.0,3.0,80.0,39.0,0.0
5624,GNB,45,GNB45,Maurice Simpkins,53,27,LB,Coastal Carolina,SC,4/29/1983,0,XLV,Green Bay Packers,31,Aaron Rodgers,Cowboys Stadium,Arlington,Texas,2/6/2011,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,GNB45Maurice Simpkins,1.0,1.0,1.0,2.0,0.0,1.0,3.0,80.0,39.0,0.0
5625,RAI,18,RAI18,Archie Reese,74,27,NT,Clemson,SC,2/4/1956,5,XVIII,Los Angeles Raiders,38,Marcus Allen,Tampa Stadium,Tampa,Florida,1/22/1984,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,RAI18Archie Reese,1.0,2.0,42.0,31.0,0.0,1.0,3.0,80.0,39.0,0.0
5626,WAS,18,WAS18,Jeff Bostic,53,25,C,Clemson,SC,9/18/1958,3,XVIII,Washington Redskins,9,Marcus Allen,Tampa Stadium,Tampa,Florida,1/22/1984,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,WAS18Jeff Bostic,1.0,2.0,42.0,31.0,0.0,2.0,3.0,80.0,39.0,0.0
5627,WAS,18,WAS18,Charlie Brown,87,25,WR,South Carolina St.,SC,10/29/1958,1,XVIII,Washington Redskins,9,Marcus Allen,Tampa Stadium,Tampa,Florida,1/22/1984,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,93,0,60,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,WAS18Charlie Brown,1.0,1.0,9.0,10.0,0.0,2.0,3.0,80.0,39.0,0.0
5628,SDG,29,SDG29,Curtis Whitley,64,25,C,Clemson,SC,5/10/1969,2,XXIX,San Diego Chargers,26,Steve Young,Joe Robbie Stadium,Miami Gardens,Florida,1/29/1995,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SDG29Curtis Whitley,1.0,1.0,42.0,31.0,0.0,2.0,2.0,80.0,39.0,0.0
5629,SDG,29,SDG29,Dwayne Harper,28,28,RCB,South Carolina St.,SC,3/29/1966,6,XXIX,San Diego Chargers,26,Steve Young,Joe Robbie Stadium,Miami Gardens,Florida,1/29/1995,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SDG29Dwayne Harper,1.0,1.0,9.0,10.0,0.0,2.0,2.0,80.0,39.0,0.0
5630,SFO,16,SFO16,Archie Reese,78,25,NT,Clemson,SC,2/4/1956,3,XVI,San Francisco 49ers,26,Joe Montana,Pontiac Silverdome,Pontiac,Michigan,1/24/1982,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO16Archie Reese,3.0,3.0,42.0,31.0,0.0,3.0,3.0,80.0,39.0,0.0
5631,SFO,16,SFO16,Dwight Clark,87,24,WR,Clemson,SC,1/8/1957,2,XVI,San Francisco 49ers,26,Joe Montana,Pontiac Silverdome,Pontiac,Michigan,1/24/1982,1,0,0,0,0,0,0,0,0,0.0,1,-2,0,-2,4,45,0,17,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO16Dwight Clark,3.0,3.0,42.0,31.0,0.0,3.0,3.0,80.0,39.0,0.0
5632,SFO,16,SFO16,Jim Stuckey,79,23,LDE,Clemson,SC,6/21/1958,1,XVI,San Francisco 49ers,26,Joe Montana,Pontiac Silverdome,Pontiac,Michigan,1/24/1982,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO16Jim Stuckey,3.0,3.0,42.0,31.0,0.0,3.0,3.0,80.0,39.0,0.0
5633,STL,34,STL34,Dexter McCleon,21,26,RCB,Clemson,SC,10/9/1973,2,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,STL34Dexter McCleon,2.0,2.0,42.0,31.0,0.0,2.0,2.0,80.0,39.0,0.0
5634,STL,34,STL34,Tony Horne,82,23,WR,Clemson,SC,3/21/1976,1,XXXIV,St. Louis Rams,23,Kurt Warner,Georgia Dome,Atlanta,Georgia,1/30/2000,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,55,18.3,0,25,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,STL34Tony Horne,2.0,2.0,42.0,31.0,0.0,2.0,2.0,80.0,39.0,0.0
5635,STL,36,STL36,Dexter McCleon,21,28,RCB,Clemson,SC,10/9/1973,4,XXXVI,St. Louis Rams,17,Tom Brady,Louisiana Superdome,New Orleans,Louisiana,2/3/2002,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,STL36Dexter McCleon,1.0,1.0,42.0,31.0,0.0,1.0,1.0,80.0,39.0,0.0
5636,WAS,17,WAS17,Jeff Bostic,53,24,C,Clemson,SC,9/18/1958,2,XVII,Washington Redskins,27,John Riggins,Rose Bowl,Pasadena,California,1/30/1983,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,WAS17Jeff Bostic,1.0,1.0,42.0,31.0,0.0,2.0,3.0,80.0,39.0,0.0
5637,WAS,17,WAS17,Charlie Brown,87,24,WR,South Carolina St.,SC,10/29/1958,0,XVII,Washington Redskins,27,John Riggins,Rose Bowl,Pasadena,California,1/30/1983,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,60,1,26,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,WAS17Charlie Brown,1.0,2.0,9.0,10.0,0.0,2.0,3.0,80.0,39.0,0.0
5638,MIA,17,MIA17,William Judson,49,23,DB,South Carolina St.,SC,3/26/1959,0,XVII,Miami Dolphins,17,John Riggins,Rose Bowl,Pasadena,California,1/30/1983,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIA17William Judson,1.0,2.0,9.0,10.0,0.0,1.0,3.0,80.0,39.0,0.0
5639,NWE,46,NWE46,Phillip Adams,26,23,DB,South Carolina St.,SC,7/20/1988,1,XLVI,New England Patriots,17,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE46Phillip Adams,1.0,1.0,9.0,10.0,0.0,1.0,1.0,80.0,39.0,0.0
5640,TAM,37,TAM37,Chartric Darby,91,27,LDT,South Carolina St.,SC,10/22/1975,1,XXXVII,Tampa Bay Buccaneers,48,Dexter Jackson,Qualcomm Stadium,San Diego,California,1/26/2003,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,TAM37Chartric Darby,1.0,1.0,9.0,10.0,0.0,1.0,1.0,80.0,39.0,0.0
5641,WAS,7,WAS7,Sam Wyche,18,27,QB,Furman,SC,1/5/1945,4,VII,Washington Redskins,7,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,WAS7Sam Wyche,1.0,1.0,,,0.0,1.0,1.0,80.0,39.0,0.0
5642,ATL,33,ATL33,John Burrough,91,26,DE,Wyoming,WY,5/17/1972,3,XXXIII,Atlanta Falcons,19,John Elway,Pro Player Stadium,Miami Gardens,Florida,1/31/1999,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,ATL33John Burrough,1.0,1.0,15.0,16.0,0.0,1.0,1.0,15.0,16.0,0.0
5643,BAL,3,BAL3,Jerry Hill,45,29,RB,Wyoming,WY,10/12/1939,7,III,Baltimore Colts,7,Joe Namath,Orange Bowl,Miami,Florida,1/12/1969,0,0,0,0,0,0,0,0,0,0.0,9,29,1,12,2,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,BAL3Jerry Hill,1.0,2.0,15.0,16.0,0.0,1.0,2.0,15.0,16.0,0.0
5644,NYJ,3,NYJ3,Mark Smolinski,30,29,FB,Wyoming,WY,5/9/1939,7,III,New York Jets,16,Joe Namath,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYJ3Mark Smolinski,1.0,2.0,15.0,16.0,0.0,1.0,2.0,15.0,16.0,0.0
5645,BAL,5,BAL5,Jerry Hill,45,31,FB,Wyoming,WY,10/12/1939,9,V,Baltimore Colts,16,Chuck Howley,Orange Bowl,Miami,Florida,1/17/1971,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,BAL5Jerry Hill,1.0,1.0,15.0,16.0,0.0,1.0,1.0,15.0,16.0,0.0
5646,CIN,16,CIN16,Guy Frazier,49,22,LB,Wyoming,WY,7/20/1959,0,XVI,Cincinnati Bengals,21,Joe Montana,Pontiac Silverdome,Pontiac,Michigan,1/24/1982,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CIN16Guy Frazier,1.0,1.0,15.0,16.0,0.0,1.0,1.0,15.0,16.0,0.0
5647,CIN,56,CIN56,Logan Wilson,55,25,LLB,Wyoming,WY,7/8/1996,1,LVI,Cincinnati Bengals,20,Cooper Kupp,SoFi Stadium,Inglewood,California,2/13/2022,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,8,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CIN56Logan Wilson,1.0,2.0,15.0,16.0,0.0,1.0,2.0,15.0,16.0,0.0
5648,LAR,56,LAR56,Tyler Hall,37,23,CB,Wyoming,WY,10/31/1998,1,LVI,Los Angeles Rams,23,Cooper Kupp,SoFi Stadium,Inglewood,California,2/13/2022,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,LAR56Tyler Hall,1.0,2.0,15.0,16.0,0.0,1.0,2.0,15.0,16.0,0.0
5649,DAL,6,DAL6,Joe Williams,36,24,RB,Wyoming,WY,3/30/1947,0,VI,Dallas Cowboys,24,Roger Staubach,Tulane Stadium,New Orleans,Louisiana,1/16/1972,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DAL6Joe Williams,1.0,2.0,15.0,16.0,0.0,1.0,2.0,15.0,16.0,0.0
5650,MIA,6,MIA6,Jim Kiick,21,25,RB,Wyoming,WY,8/9/1946,3,VI,Miami Dolphins,3,Roger Staubach,Tulane Stadium,New Orleans,Louisiana,1/16/1972,0,0,0,0,0,0,0,0,0,0.0,10,40,0,9,3,21,0,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIA6Jim Kiick,1.0,2.0,15.0,16.0,0.0,1.0,2.0,15.0,16.0,0.0
5651,DAL,12,DAL12,Aaron Kyle,25,23,RCB,Wyoming,WY,4/6/1954,1,XII,Dallas Cowboys,27,Harvey MartinRandy White,Superdome,New Orleans,Louisiana,1/15/1978,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,19,0,19,0.0,2,2,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DAL12Aaron Kyle,1.0,2.0,15.0,16.0,0.0,1.0,2.0,15.0,16.0,0.0
5652,DEN,12,DEN12,Jim Kiick,33,31,RB,Wyoming,WY,8/9/1946,9,XII,Denver Broncos,10,Harvey MartinRandy White,Superdome,New Orleans,Louisiana,1/15/1978,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DEN12Jim Kiick,1.0,2.0,15.0,16.0,0.0,1.0,2.0,15.0,16.0,0.0
