Player_Stats (Tm),Player_Stats (SB),Player_Stats (Key),Player_Stats (Player),Player_Stats (No.),Player_Stats (Age),Player_Stats (Pos),Player_Stats (College/Univ),Player_Stats (Univ_State),Player_Stats (BirthDate),Player_Stats (Yrs),Player_Stats (Super_bowl),Player_Stats (Team),Player_Stats (Pts),Player_Stats (MVP),Player_Stats (Stadium),Player_Stats (City),Player_Stats (State),Player_Stats (Date),Player_Stats (W/L),O_Passing (Cmp),O_Passing (Att),O_Passing (Yds),O_Passing (TD),O_Passing (Int),O_Passing (Sk),O_Passing (Yds.1),O_Passing (Lng),O_Passing (Rate),O_Rushing (Att),O_Rushing (Yds),O_Rushing (TD),O_Rushing (Lng),O_Receiving (Rec),O_Receiving (Yds),O_Receiving (TD),O_Receiving (Lng),O_Fumbles (Fmb),O_Fumbles (FL),D_Interceptions (Int),D_Interceptions (Yds),D_Interceptions (TD),D_Interceptions (Lng),D_Sacks (Sk),D_Tackles (Comb),D_Tackles (Solo),D_Tackles (Ast),D_Fumbles (FR),D_Fumbles (Yds),D_Fumbles (TD),D_Fumbles (FF),SPT_Kick_Returns (Rt),SPT_Kick_Returns (Yds),SPT_Kick_Returns (Y/Rt),SPT_Kick_Returns (TD),SPT_Kick_Returns (Lng),SPT_Punt_Returns (Ret),SPT_Punt_Returns (Yds),SPT_Punt_Returns (Y/R),SPT_Punt_Returns (TD),SPT_Punt_Returns (Lng),SPT_Scoring (XPM),SPT_Scoring (XPA),SPT_Scoring (FGM),SPT_Scoring (FGA),SPT_Punting (Pnt),SPT_Punting (Yds),SPT_Punting (Y/P),SPT_Punting (Lng)
PIT,10,PIT10,Dave Brown,36,22,DB,Michigan,MI,1/16/1953,0,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4.7,0,9,0,0,0,0,0,0,0,0
PIT,10,PIT10,Dave Reavis,74,25,T,Arkansas,AR,6/19/1950,1,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Donnie Shell,31,23,DB,South Carolina St.,SC,8/26/1952,1,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Dwight White,78,26,RDE,Texas A&M-Commerce,TX,7/30/1949,4,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Ed Bradley,38,25,LB,Wake Forest,NC,4/22/1950,3,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Ernie Holmes,63,27,RDT,Texas Southern,TX,7/11/1948,3,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Franco Harris,32,25,FB,Penn St.,PA,3/7/1950,3,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,27,82,0,11,1,26,0,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Frank Lewis,43,28,WR,Grambling St.,LA,7/4/1947,4,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Gerry Mullins,72,26,RG,USC,CA,8/24/1949,4,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Glen Edwards,27,28,FS,Florida A&M,FL,7/31/1947,4,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,35,0,2,2,0,0,0,0,0,0,0,0,0,0,2,17,8.5,0,10,0,0,0,0,0,0,0,0
PIT,10,PIT10,Gordon Gravelle,71,26,RT,BYU,UT,6/12/1949,3,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,J.T. Thomas,24,24,LCB,Florida St.,FL,4/22/1951,2,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,35,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Jack Ham,59,27,LLB,Penn St.,PA,12/23/1948,4,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Jack Lambert,58,23,MLB,Kent St.,OH,7/8/1952,1,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Jim Clack,50,28,LG,Wake Forest,NC,10/26/1947,4,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Jimmy Allen,45,23,DB,UCLA,CA,3/6/1952,1,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Joe Gilliam,17,25,QB,Tennessee St.,TN,12/29/1950,3,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Joe Greene,75,29,LDT,North Texas,TX,9/24/1946,6,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,John Banaszak,76,25,DE,Eastern Michigan,MI,8/24/1950,0,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,John Fuqua,33,29,RB,Morgan St.,MD,9/12/1946,6,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,John Stallworth,82,23,WR,Alabama A&M,AL,7/15/1952,1,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Jon Kolb,55,28,LT,Oklahoma St.,OK,8/30/1947,6,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,L.C. Greenwood,68,29,LDE,Ark-Pine Bluff,AR,9/8/1946,6,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Larry Brown,87,26,TE,Kansas,KS,6/16/1949,4,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Loren Toews,51,24,LB,California,CA,11/3/1951,2,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Lynn Swann,88,23,WR,USC,CA,3/7/1952,1,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,161,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Marv Kellum,54,23,LB,Wichita St.,KS,6/23/1952,1,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Mel Blount,47,27,RCB,Southern,LA,4/10/1948,5,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,64,21.3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Mike Collier,44,22,RB,Morgan St.,MD,9/21/1953,0,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Mike Wagner,23,26,SS,Western Illinois,IL,6/22/1949,4,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,19,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Mike Webster,52,23,C,Wisconsin,WI,3/18/1952,1,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Randy Grossman,84,23,TE,Temple,PA,9/20/1952,1,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Ray Mansfield,56,34,C,Washington,WA,1/21/1941,12,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Reggie Garrett,86,24,WR,Eastern Michigan,MI,11/22/1951,1,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Reggie Harrison,46,24,RB,Cincinnati,OH,1/9/1951,1,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Rocky Bleier,20,29,RB,Notre Dame,IN,3/5/1946,7,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,15,51,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Roy Gerela,10,27,K,New Mexico St.,NM,4/2/1948,6,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,0,0,0,0
PIT,10,PIT10,Sam Davis,57,31,RG/LG,Allen,SC,7/5/1944,8,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Steve Furness,64,25,LDT,Rhode Island,RI,12/5/1950,3,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Terry Bradshaw,12,27,QB,Louisiana Tech,LA,9/2/1948,5,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,9,19,209,2,0,2,19,64,122.5,4,16,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,10,PIT10,Terry Hanratty,5,27,QB,Notre Dame,IN,1/19/1948,6,X,Pittsburgh Steelers,21,Lynn Swann,Orange Bowl,Miami,Florida,1/18/1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Alvin Maxson,28,27,RB,SMU,TX,11/12/1951,4,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Bennie Cunningham,89,24,TE,Clemson,SC,12/23/1954,2,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Craig Colquitt,5,24,P,Tennessee,TN,6/9/1954,0,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,129,43,52
PIT,13,PIT13,Dirt Winston,53,23,LB,Arkansas,AR,10/25/1955,1,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Donnie Shell,31,26,SS,South Carolina St.,SC,8/26/1952,4,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Dwight White,78,29,RDE,Texas A&M-Commerce,TX,7/30/1949,7,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Franco Harris,32,28,FB,Penn St.,PA,3/7/1950,6,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,20,68,1,22,1,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Fred Anderson,69,24,DE,Prairie View A&M,TX,10/30/1954,0,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Gary Dunn,67,25,DT,Miami (FL),FL,8/24/1953,2,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Gerry Mullins,72,29,RG,USC,CA,8/24/1949,7,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Jack Deloplaine,35,24,RB,Salem,WV,4/21/1954,2,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Jack Ham,59,30,LLB,Penn St.,PA,12/23/1948,7,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Jack Lambert,58,26,MLB,Kent St.,OH,7/8/1952,4,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Jim Mandich,87,30,TE,Michigan,MI,7/30/1948,8,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Jim Smith,86,23,WR,Michigan,MI,7/20/1955,1,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Joe Greene,75,32,LDT,North Texas,TX,9/24/1946,9,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,John Banaszak,76,28,RDT,Eastern Michigan,MI,8/24/1950,3,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,John Stallworth,82,26,WR,Alabama A&M,AL,7/15/1952,4,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,115,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Jon Kolb,55,31,LT,Oklahoma St.,OK,8/30/1947,9,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,L.C. Greenwood,68,32,LDE,Ark-Pine Bluff,AR,9/8/1946,9,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Larry Anderson,30,22,DB,Louisiana Tech,LA,9/25/1956,0,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,15,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Larry Brown,79,29,RT,Kansas,KS,6/16/1949,7,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Loren Toews,51,27,RLB,California,CA,11/3/1951,5,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Lynn Swann,88,26,WR,USC,CA,3/7/1952,4,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,124,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Mel Blount,47,30,RCB,Southern,LA,4/10/1948,8,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Mike Kruczek,15,25,QB,Boston Col.,MA,3/15/1953,2,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIT,13,PIT13,Mike Wagner,23,29,FS,Western Illinois,IL,6/22/1949,7,XIII,Pittsburgh Steelers,35,Terry Bradshaw,Orange Bowl,Miami,Florida,1/21/1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
